card_ID;check_in;loc1;check_out;loc2;Routes
card_6976;2024-09-01 18:16:06.295080;N_13;2024-09-01 18:55:06.295080;N_10;\16013
card_3297;2024-08-18 04:16:06.297571;N_1;2024-08-18 04:55:06.297571;N_11;\16013
card_1473;2024-08-30 20:16:06.299843;N_11;2024-08-30 21:15:06.299843;N_10;\16013
card_7687;2024-09-08 00:16:06.302090;N_1;2024-09-08 00:57:06.302090;N_10;\16013
card_5971;2024-09-08 02:16:06.304534;N_10;2024-09-08 02:48:06.304534;N_11;\16013
card_3903;2024-09-16 07:16:06.306780;N_13;2024-09-16 07:35:06.306780;N_11;\16013
card_2187;2024-08-25 16:16:06.309132;N_11;2024-08-25 17:09:06.309132;N_10;\16013
card_8357;2024-08-26 01:16:06.311358;N_1;2024-08-26 01:54:06.311358;N_13;\16013
card_2409;2024-09-09 12:16:06.313752;N_1;2024-09-09 12:49:06.313752;N_10;\16013
card_2952;2024-09-05 16:16:06.316130;N_1;2024-09-05 17:08:06.316130;N_11;\16013
card_5435;2024-09-14 03:16:06.318428;N_13;2024-09-14 03:59:06.318428;N_11;\16013
card_6920;2024-09-08 13:16:06.320813;N_13;2024-09-08 13:27:06.320813;N_1;\16013
card_2793;2024-09-13 15:16:06.323107;N_13;2024-09-13 15:41:06.323107;N_10;\16013
card_5673;2024-09-15 05:16:06.325462;N_11;2024-09-15 06:02:06.325462;N_13;\16013
card_1082;2024-08-18 23:16:06.327681;N_1;2024-08-18 23:45:06.327681;N_12;\16013
card_4739;2024-08-24 21:16:06.330014;N_12;2024-08-24 22:05:06.330014;N_10;\16013
card_8765;2024-09-09 20:16:06.332299;N_1;2024-09-09 20:44:06.332299;N_13;\16013
card_7751;2024-09-11 23:16:06.334721;N_11;2024-09-11 23:27:06.334721;N_13;\16013
card_1052;2024-08-27 17:16:06.337026;N_11;2024-08-27 18:08:06.337026;N_10;\16013
card_4958;2024-08-26 06:16:06.339495;N_1;2024-08-26 07:12:06.339495;N_13;\16013
card_1654;2024-08-26 10:16:06.341813;N_10;2024-08-26 11:16:06.341813;N_1;\16013
card_8889;2024-09-12 02:16:06.344059;N_10;2024-09-12 03:13:06.344059;N_11;\16013
card_2216;2024-08-22 03:16:06.346502;N_10;2024-08-22 03:32:06.346502;N_12;\16013
card_4002;2024-09-14 17:16:06.348777;N_13;2024-09-14 17:56:06.348777;N_11;\16013
card_2469;2024-09-06 14:16:06.351282;N_11;2024-09-06 15:09:06.351282;N_1;\16013
card_8546;2024-09-13 02:16:06.353519;N_11;2024-09-13 03:04:06.353519;N_13;\16013
card_1616;2024-09-16 16:16:06.355984;N_13;2024-09-16 17:01:06.355984;N_1;\16013
card_3068;2024-08-29 20:16:06.358279;N_13;2024-08-29 20:42:06.358279;N_11;\16013
card_7113;2024-08-18 13:16:06.360487;N_1;2024-08-18 14:16:06.360487;N_12;\16013
card_3384;2024-09-02 20:16:06.363000;N_13;2024-09-02 20:48:06.363000;N_10;\16013
card_5005;2024-09-12 08:16:06.365278;N_13;2024-09-12 08:57:06.365278;N_11;\16013
card_9098;2024-09-07 17:16:06.367765;N_1;2024-09-07 17:52:06.367765;N_13;\16013
card_7597;2024-09-05 12:16:06.370038;N_13;2024-09-05 12:58:06.370038;N_11;\16013
card_6246;2024-09-01 12:16:06.372554;N_1;2024-09-01 12:46:06.372554;N_12;\16013
card_7688;2024-08-28 22:16:06.374808;N_12;2024-08-28 22:55:06.374808;N_1;\16013
card_4053;2024-09-16 19:16:06.377102;N_12;2024-09-16 20:02:06.377102;N_11;\16013
card_1936;2024-08-23 02:16:06.379452;N_13;2024-08-23 02:26:06.379452;N_11;\16013
card_1210;2024-08-27 16:16:06.381687;N_13;2024-08-27 17:16:06.381687;N_1;\16013
card_1004;2024-09-16 12:16:06.384100;N_1;2024-09-16 13:07:06.384100;N_12;\16013
card_7887;2024-08-27 10:16:06.386377;N_10;2024-08-27 10:44:06.386377;N_1;\16013
card_2287;2024-09-11 12:16:06.389185;N_12;2024-09-11 12:53:06.389185;N_1;\16013
card_1208;2024-09-04 21:16:06.391598;N_1;2024-09-04 21:32:06.391598;N_13;\16013
card_2174;2024-08-18 23:16:06.394063;N_1;2024-08-19 00:11:06.394063;N_13;\16013
card_2129;2024-09-05 23:16:06.396419;N_1;2024-09-05 23:42:06.396419;N_12;\16013
card_6527;2024-09-15 07:16:06.398957;N_13;2024-09-15 08:14:06.398957;N_11;\16013
card_9855;2024-08-17 13:16:06.401207;N_1;2024-08-17 13:42:06.401207;N_10;\16013
card_6000;2024-09-13 22:16:06.403411;N_13;2024-09-13 23:12:06.403411;N_11;\16013
card_1306;2024-09-10 19:16:06.405813;N_12;2024-09-10 19:37:06.405813;N_11;\16013
card_4648;2024-09-09 18:16:06.408571;N_12;2024-09-09 19:01:06.408571;N_11;\16013
card_8969;2024-08-19 00:16:06.411071;N_1;2024-08-19 01:14:06.411071;N_12;\16013
card_3233;2024-09-05 18:16:06.413338;N_11;2024-09-05 18:41:06.413338;N_13;\16013
card_9803;2024-08-20 18:16:06.415729;N_11;2024-08-20 18:34:06.415729;N_12;\16013
card_4550;2024-09-01 12:16:06.418044;N_13;2024-09-01 13:16:06.418044;N_1;\16013
card_9533;2024-08-25 23:16:06.420430;N_1;2024-08-25 23:56:06.420430;N_11;\16013
card_3684;2024-09-09 11:16:06.422664;N_12;2024-09-09 12:03:06.422664;N_10;\16013
card_6151;2024-09-13 12:16:06.424876;N_10;2024-09-13 12:44:06.424876;N_12;\16013
card_3900;2024-09-01 22:16:06.427256;N_10;2024-09-01 22:29:06.427256;N_12;\16013
card_9434;2024-09-10 08:16:06.429490;N_12;2024-09-10 08:37:06.429490;N_1;\16013
card_9747;2024-09-14 13:16:06.431869;N_10;2024-09-14 14:14:06.431869;N_11;\16013
card_1181;2024-08-24 01:16:06.434141;N_12;2024-08-24 01:55:06.434141;N_11;\16013
card_7707;2024-09-15 08:16:06.436644;N_1;2024-09-15 09:03:06.436644;N_13;\16013
card_8109;2024-09-06 20:16:06.438891;N_13;2024-09-06 21:14:06.438891;N_12;\16013
card_7286;2024-09-15 18:16:06.441106;N_10;2024-09-15 18:39:06.441106;N_11;\16013
card_1637;2024-09-14 20:16:06.443483;N_11;2024-09-14 20:41:06.443483;N_13;\16013
card_1704;2024-09-04 21:16:06.445690;N_13;2024-09-04 21:55:06.445690;N_12;\16013
card_1131;2024-09-16 13:16:06.448172;N_11;2024-09-16 13:56:06.448172;N_10;\16013
card_5950;2024-09-01 23:16:06.450816;N_13;2024-09-01 23:50:06.450816;N_11;\16013
card_8708;2024-09-16 04:16:06.453537;N_10;2024-09-16 04:30:06.453537;N_11;\16013
card_1231;2024-08-21 18:16:06.456245;N_11;2024-08-21 19:15:06.456245;N_13;\16013
card_6494;2024-09-14 08:16:06.458657;N_1;2024-09-14 08:30:06.458657;N_12;\16013
card_9739;2024-08-18 03:16:06.461060;N_12;2024-08-18 03:56:06.461060;N_11;\16013
card_9604;2024-09-03 17:16:06.463617;N_10;2024-09-03 17:40:06.463617;N_1;\16013
card_5814;2024-09-03 13:16:06.465949;N_12;2024-09-03 13:56:06.465949;N_11;\16013
card_3087;2024-09-07 06:16:06.468330;N_1;2024-09-07 06:43:06.468330;N_12;\16013
card_2592;2024-08-23 17:16:06.470624;N_11;2024-08-23 17:35:06.470624;N_1;\16013
card_1853;2024-08-27 11:16:06.472836;N_10;2024-08-27 12:16:06.472836;N_12;\16013
card_1136;2024-08-29 08:16:06.475212;N_1;2024-08-29 08:29:06.475212;N_12;\16013
card_2533;2024-08-24 18:16:06.477430;N_10;2024-08-24 18:42:06.477430;N_1;\16013
card_3273;2024-09-15 12:16:06.479849;N_1;2024-09-15 13:06:06.479849;N_12;\16013
card_3934;2024-08-28 07:16:06.482464;N_13;2024-08-28 07:47:06.482464;N_12;\16013
card_5582;2024-08-27 22:16:06.485025;N_11;2024-08-27 23:15:06.485025;N_10;\16013
card_3666;2024-09-03 03:16:06.487242;N_1;2024-09-03 04:11:06.487242;N_12;\16013
card_1826;2024-08-25 03:16:06.489633;N_1;2024-08-25 03:36:06.489633;N_13;\16013
card_4590;2024-08-22 14:16:06.492035;N_12;2024-08-22 14:49:06.492035;N_1;\16013
card_5879;2024-09-10 13:16:06.494536;N_13;2024-09-10 13:42:06.494536;N_10;\16013
card_9404;2024-09-01 18:16:06.496885;N_1;2024-09-01 18:38:06.496885;N_10;\16013
card_3751;2024-09-10 04:16:06.499235;N_10;2024-09-10 04:28:06.499235;N_11;\16013
card_6137;2024-08-22 02:16:06.501629;N_13;2024-08-22 02:36:06.501629;N_12;\16013
card_5566;2024-09-14 10:16:06.503838;N_12;2024-09-14 11:15:06.503838;N_11;\16013
card_7344;2024-08-23 09:16:06.506232;N_11;2024-08-23 09:34:06.506232;N_1;\16013
card_8131;2024-09-14 05:16:06.508668;N_11;2024-09-14 06:10:06.508668;N_13;\16013
card_3234;2024-08-29 05:16:06.511090;N_11;2024-08-29 05:52:06.511090;N_1;\16013
card_2633;2024-08-23 01:16:06.514374;N_1;2024-08-23 02:15:06.514374;N_13;\16013
card_2285;2024-09-02 02:16:06.518963;N_10;2024-09-02 03:00:06.518963;N_11;\16013
card_9652;2024-08-21 14:16:06.521645;N_13;2024-08-21 15:04:06.521645;N_12;\16013
card_7272;2024-09-13 21:16:06.523853;N_11;2024-09-13 22:14:06.523853;N_1;\16013
card_4140;2024-09-10 17:16:06.526050;N_12;2024-09-10 17:48:06.526050;N_13;\16013
card_9742;2024-09-17 02:16:06.528420;N_1;2024-09-17 03:06:06.528420;N_13;\16013
card_7678;2024-09-02 02:16:06.530638;N_12;2024-09-02 02:56:06.530638;N_13;\16013
card_8230;2024-08-30 01:16:06.533101;N_13;2024-08-30 02:10:06.533101;N_12;\16013
card_1877;2024-08-29 09:16:06.535269;N_12;2024-08-29 10:11:06.535269;N_13;\16013
card_6425;2024-08-23 03:16:06.537589;N_12;2024-08-23 03:39:06.537589;N_10;\16013
card_7054;2024-08-29 20:16:06.539832;N_10;2024-08-29 21:07:06.539832;N_1;\16013
card_7999;2024-09-15 04:16:06.542066;N_11;2024-09-15 05:15:06.542066;N_13;\16013
card_6034;2024-09-08 02:16:06.544735;N_13;2024-09-08 03:14:06.544735;N_10;\16013
card_8883;2024-09-16 04:16:06.547042;N_13;2024-09-16 04:34:06.547042;N_12;\16013
card_5725;2024-09-02 23:16:06.549448;N_11;2024-09-02 23:33:06.549448;N_13;\16013
card_7812;2024-09-05 16:16:06.551763;N_12;2024-09-05 17:13:06.551763;N_11;\16013
card_8988;2024-08-30 14:16:06.554174;N_13;2024-08-30 15:07:06.554174;N_11;\16013
card_1447;2024-09-14 05:16:06.556554;N_11;2024-09-14 05:35:06.556554;N_1;\16013
card_3939;2024-08-30 15:16:06.558974;N_10;2024-08-30 15:29:06.558974;N_12;\16013
card_3738;2024-09-13 23:16:06.561231;N_13;2024-09-14 00:14:06.561231;N_10;\16013
card_1451;2024-08-31 16:16:06.563484;N_13;2024-08-31 16:46:06.563484;N_1;\16013
card_1461;2024-09-04 17:16:06.565812;N_11;2024-09-04 18:04:06.565812;N_1;\16013
card_3563;2024-08-25 12:16:06.568003;N_13;2024-08-25 13:10:06.568003;N_1;\16013
card_4732;2024-08-29 14:16:06.570386;N_11;2024-08-29 14:48:06.570386;N_1;\16013
card_9879;2024-08-29 14:16:06.572722;N_12;2024-08-29 14:48:06.572722;N_1;\16013
card_9137;2024-08-25 08:16:06.575125;N_1;2024-08-25 08:44:06.575125;N_12;\16013
card_8555;2024-09-11 07:16:06.577353;N_12;2024-09-11 07:33:06.577353;N_1;\16013
card_7591;2024-09-07 01:16:06.579794;N_1;2024-09-07 02:16:06.579794;N_13;\16013
card_6028;2024-09-12 22:16:06.582114;N_12;2024-09-12 22:57:06.582114;N_10;\16013
card_5451;2024-08-20 08:16:06.584359;N_13;2024-08-20 09:13:06.584359;N_1;\16013
card_5618;2024-08-21 23:16:06.586828;N_12;2024-08-21 23:28:06.586828;N_1;\16013
card_7910;2024-09-11 01:16:06.589068;N_11;2024-09-11 01:43:06.589068;N_13;\16013
card_6668;2024-09-02 12:16:06.591508;N_12;2024-09-02 13:03:06.591508;N_10;\16013
card_8669;2024-09-09 22:16:06.593793;N_1;2024-09-09 22:44:06.593793;N_12;\16013
card_6598;2024-08-22 05:16:06.596166;N_1;2024-08-22 05:38:06.596166;N_10;\16013
card_7826;2024-08-20 15:16:06.598365;N_11;2024-08-20 16:00:06.598365;N_12;\16013
card_1472;2024-09-16 02:16:06.600566;N_10;2024-09-16 03:13:06.600566;N_12;\16013
card_6703;2024-08-28 12:16:06.603063;N_12;2024-08-28 13:01:06.603063;N_11;\16013
card_3117;2024-08-20 12:16:06.605349;N_1;2024-08-20 12:56:06.605349;N_10;\16013
card_7743;2024-08-27 09:16:06.607730;N_10;2024-08-27 09:37:06.607730;N_1;\16013
card_7872;2024-08-27 10:16:06.610008;N_13;2024-08-27 10:35:06.610008;N_12;\16013
card_4979;2024-09-01 04:16:06.612422;N_12;2024-09-01 05:08:06.612422;N_11;\16013
card_4529;2024-09-16 14:16:06.614675;N_12;2024-09-16 14:39:06.614675;N_1;\16013
card_5305;2024-08-29 07:16:06.617076;N_10;2024-08-29 07:45:06.617076;N_11;\16013
card_9337;2024-08-18 15:16:06.619384;N_10;2024-08-18 15:41:06.619384;N_12;\16013
card_9398;2024-09-07 12:16:06.621583;N_13;2024-09-07 13:03:06.621583;N_1;\16013
card_7759;2024-08-23 05:16:06.623937;N_11;2024-08-23 05:50:06.623937;N_13;\16013
card_4643;2024-09-04 20:16:06.626107;N_1;2024-09-04 20:43:06.626107;N_10;\16013
card_8617;2024-09-08 06:16:06.628645;N_10;2024-09-08 06:28:06.628645;N_1;\16013
card_7216;2024-08-21 03:16:06.630921;N_11;2024-08-21 04:00:06.630921;N_13;\16013
card_7122;2024-09-10 00:16:06.633139;N_1;2024-09-10 00:33:06.633139;N_10;\16013
card_3061;2024-09-03 09:16:06.635485;N_11;2024-09-03 09:42:06.635485;N_13;\16013
card_8306;2024-08-24 19:16:06.637706;N_10;2024-08-24 19:39:06.637706;N_13;\16013
card_2266;2024-09-13 10:16:06.640024;N_11;2024-09-13 11:02:06.640024;N_13;\16013
card_5525;2024-08-30 14:16:06.642241;N_12;2024-08-30 15:03:06.642241;N_13;\16013
card_5053;2024-09-15 18:16:06.644598;N_12;2024-09-15 18:46:06.644598;N_1;\16013
card_4077;2024-09-11 12:16:06.647142;N_12;2024-09-11 12:30:06.647142;N_1;\16013
card_5609;2024-08-21 16:16:06.649773;N_11;2024-08-21 17:12:06.649773;N_1;\16013
card_3768;2024-08-25 04:16:06.652183;N_13;2024-08-25 04:55:06.652183;N_12;\16013
card_7936;2024-09-08 12:16:06.654436;N_10;2024-09-08 12:46:06.654436;N_1;\16013
card_6480;2024-08-30 12:16:06.656827;N_12;2024-08-30 13:01:06.656827;N_10;\16013
card_1205;2024-09-09 05:16:06.659058;N_10;2024-09-09 06:07:06.659058;N_12;\16013
card_2827;2024-09-16 06:16:06.661557;N_13;2024-09-16 07:16:06.661557;N_12;\16013
card_2284;2024-09-08 19:16:06.663770;N_10;2024-09-08 19:44:06.663770;N_11;\16013
card_9819;2024-09-15 11:16:06.666162;N_11;2024-09-15 12:12:06.666162;N_10;\16013
card_6302;2024-09-09 16:16:06.668439;N_13;2024-09-09 16:45:06.668439;N_1;\16013
card_7255;2024-08-18 07:16:06.670893;N_11;2024-08-18 07:57:06.670893;N_10;\16013
card_2640;2024-09-15 19:16:06.673124;N_13;2024-09-15 19:51:06.673124;N_11;\16013
card_4841;2024-08-22 15:16:06.675531;N_11;2024-08-22 15:37:06.675531;N_13;\16013
card_5730;2024-08-30 01:16:06.678103;N_13;2024-08-30 02:08:06.678103;N_12;\16013
card_8471;2024-09-11 13:16:06.680585;N_11;2024-09-11 13:46:06.680585;N_13;\16013
card_4537;2024-09-03 23:16:06.683299;N_1;2024-09-03 23:45:06.683299;N_10;\16013
card_4665;2024-09-16 03:16:06.685781;N_11;2024-09-16 04:07:06.685781;N_10;\16013
card_7657;2024-09-14 21:16:06.688386;N_10;2024-09-14 21:35:06.688386;N_13;\16013
card_4774;2024-08-27 13:16:06.690803;N_10;2024-08-27 14:03:06.690803;N_1;\16013
card_2792;2024-08-23 21:16:06.693358;N_12;2024-08-23 21:42:06.693358;N_10;\16013
card_9661;2024-08-29 14:16:06.695909;N_11;2024-08-29 14:47:06.695909;N_1;\16013
card_5763;2024-08-31 18:16:06.698488;N_10;2024-08-31 19:11:06.698488;N_11;\16013
card_2614;2024-08-30 03:16:06.701085;N_12;2024-08-30 03:56:06.701085;N_10;\16013
card_3233;2024-09-02 05:16:06.703717;N_10;2024-09-02 05:54:06.703717;N_11;\16013
card_7898;2024-08-25 13:16:06.706151;N_1;2024-08-25 13:39:06.706151;N_11;\16013
card_4908;2024-09-04 22:16:06.708716;N_12;2024-09-04 22:56:06.708716;N_13;\16013
card_3366;2024-09-02 00:16:06.711228;N_12;2024-09-02 00:29:06.711228;N_10;\16013
card_4817;2024-08-27 18:16:06.713673;N_12;2024-08-27 18:40:06.713673;N_1;\16013
card_4382;2024-09-14 00:16:06.716304;N_12;2024-09-14 01:06:06.716304;N_11;\16013
card_6437;2024-09-05 20:16:06.718830;N_13;2024-09-05 21:06:06.718830;N_11;\16013
card_2542;2024-08-25 22:16:06.721215;N_12;2024-08-25 23:11:06.721215;N_1;\16013
card_7771;2024-09-17 02:16:06.724027;N_11;2024-09-17 02:26:06.724027;N_1;\16013
card_1485;2024-08-30 06:16:06.726580;N_11;2024-08-30 07:08:06.726580;N_13;\16013
card_3553;2024-08-29 04:16:06.729076;N_1;2024-08-29 04:39:06.729076;N_11;\16013
card_2254;2024-09-15 20:16:06.731579;N_11;2024-09-15 20:33:06.731579;N_10;\16013
card_7941;2024-08-22 17:16:06.734217;N_11;2024-08-22 18:13:06.734217;N_12;\16013
card_6328;2024-09-15 16:16:06.736699;N_1;2024-09-15 17:10:06.736699;N_10;\16013
card_6215;2024-09-13 04:16:06.739269;N_12;2024-09-13 04:32:06.739269;N_13;\16013
card_8859;2024-09-13 07:16:06.741695;N_11;2024-09-13 08:14:06.741695;N_12;\16013
card_4327;2024-08-21 04:16:06.744253;N_12;2024-08-21 04:55:06.744253;N_1;\16013
card_1908;2024-08-20 10:16:06.746803;N_10;2024-08-20 11:07:06.746803;N_13;\16013
card_9363;2024-09-07 23:16:06.749147;N_13;2024-09-07 23:28:06.749147;N_11;\16013
card_4703;2024-08-22 05:16:06.751556;N_12;2024-08-22 05:46:06.751556;N_10;\16013
card_6451;2024-08-19 14:16:06.753765;N_11;2024-08-19 14:57:06.753765;N_1;\16013
card_1324;2024-09-04 09:16:06.756139;N_1;2024-09-04 09:42:06.756139;N_12;\16013
card_7071;2024-08-21 13:16:06.758404;N_12;2024-08-21 13:54:06.758404;N_1;\16013
card_9151;2024-08-28 06:16:06.760612;N_13;2024-08-28 06:33:06.760612;N_11;\16013
card_1642;2024-09-16 04:16:06.762985;N_12;2024-09-16 04:31:06.762985;N_10;\16013
card_6665;2024-08-29 20:16:06.765307;N_11;2024-08-29 20:47:06.765307;N_12;\16013
card_1824;2024-08-29 13:16:06.767804;N_11;2024-08-29 13:43:06.767804;N_10;\16013
card_1531;2024-08-20 06:16:06.770095;N_11;2024-08-20 07:05:06.770095;N_10;\16013
card_7071;2024-09-08 09:16:06.772650;N_10;2024-09-08 09:37:06.772650;N_1;\16013
card_9545;2024-08-21 11:16:06.774865;N_11;2024-08-21 11:44:06.774865;N_10;\16013
card_5590;2024-09-14 21:16:06.777249;N_11;2024-09-14 21:32:06.777249;N_10;\16013
card_8402;2024-09-01 13:16:06.779600;N_10;2024-09-01 13:29:06.779600;N_12;\16013
card_8481;2024-09-15 18:16:06.781845;N_12;2024-09-15 18:37:06.781845;N_13;\16013
card_3656;2024-09-10 01:16:06.784285;N_12;2024-09-10 01:59:06.784285;N_13;\16013
card_4324;2024-09-06 07:16:06.786515;N_13;2024-09-06 07:45:06.786515;N_12;\16013
card_6201;2024-08-26 12:16:06.788904;N_11;2024-08-26 12:52:06.788904;N_13;\16013
card_5260;2024-08-24 11:16:06.791131;N_1;2024-08-24 11:40:06.791131;N_12;\16013
card_5115;2024-08-30 10:16:06.793512;N_11;2024-08-30 10:41:06.793512;N_1;\16013
card_8173;2024-09-03 04:16:06.795920;N_11;2024-09-03 04:46:06.795920;N_13;\16013
card_6051;2024-08-22 13:16:06.798188;N_13;2024-08-22 14:11:06.798188;N_11;\16013
card_8037;2024-08-23 21:16:06.800629;N_13;2024-08-23 21:49:06.800629;N_11;\16013
card_5568;2024-09-03 17:16:06.802901;N_13;2024-09-03 17:43:06.802901;N_12;\16013
card_2991;2024-08-22 12:16:06.805294;N_13;2024-08-22 13:06:06.805294;N_10;\16013
card_5670;2024-09-04 12:16:06.807512;N_11;2024-09-04 12:37:06.807512;N_1;\16013
card_6570;2024-09-03 06:16:06.809902;N_1;2024-09-03 07:01:06.809902;N_12;\16013
card_2770;2024-08-18 11:16:06.812214;N_12;2024-08-18 12:12:06.812214;N_11;\16013
card_2973;2024-09-14 09:16:06.814441;N_11;2024-09-14 09:31:06.814441;N_1;\16013
card_8892;2024-08-26 02:16:06.816800;N_13;2024-08-26 02:56:06.816800;N_1;\16013
card_6322;2024-09-14 06:16:06.819107;N_12;2024-09-14 07:09:06.819107;N_1;\16013
card_6682;2024-09-17 10:16:06.821513;N_1;2024-09-17 10:30:06.821513;N_13;\16013
card_4087;2024-08-26 21:16:06.823738;N_11;2024-08-26 21:58:06.823738;N_1;\16013
card_3583;2024-08-22 18:16:06.826101;N_1;2024-08-22 18:55:06.826101;N_13;\16013
card_3154;2024-09-09 02:16:06.828347;N_13;2024-09-09 03:13:06.828347;N_1;\16013
card_1957;2024-09-07 19:16:06.830636;N_12;2024-09-07 20:11:06.830636;N_10;\16013
card_1308;2024-08-26 02:16:06.832958;N_11;2024-08-26 02:49:06.832958;N_10;\16013
card_9756;2024-08-27 10:16:06.835373;N_1;2024-08-27 11:16:06.835373;N_13;\16013
card_1468;2024-09-14 16:16:06.837727;N_1;2024-09-14 17:01:06.837727;N_13;\16013
card_8423;2024-08-24 19:16:06.839975;N_12;2024-08-24 19:42:06.839975;N_13;\16013
card_7827;2024-08-30 16:16:06.842396;N_1;2024-08-30 16:40:06.842396;N_11;\16013
card_6719;2024-09-15 23:16:06.844808;N_12;2024-09-15 23:28:06.844808;N_13;\16013
card_6153;2024-09-02 22:16:06.847248;N_11;2024-09-02 22:59:06.847248;N_13;\16013
card_5611;2024-08-18 22:16:06.849496;N_12;2024-08-18 22:55:06.849496;N_13;\16013
card_3665;2024-09-01 09:16:06.851736;N_12;2024-09-01 09:43:06.851736;N_1;\16013
card_9364;2024-08-22 11:16:06.854115;N_11;2024-08-22 11:34:06.854115;N_12;\16013
card_9658;2024-09-15 15:16:06.856334;N_11;2024-09-15 15:53:06.856334;N_10;\16013
card_7274;2024-09-02 01:16:06.858726;N_1;2024-09-02 01:44:06.858726;N_10;\16013
card_3727;2024-08-21 07:16:06.861005;N_13;2024-08-21 07:59:06.861005;N_1;\16013
card_6237;2024-09-05 09:16:06.863396;N_13;2024-09-05 10:08:06.863396;N_1;\16013
card_1678;2024-08-17 17:16:06.865605;N_1;2024-08-17 17:27:06.865605;N_10;\16013
card_6669;2024-09-05 17:16:06.868032;N_11;2024-09-05 18:00:06.868032;N_12;\16013
card_7377;2024-08-19 06:16:06.870500;N_12;2024-08-19 06:53:06.870500;N_11;\16013
card_9503;2024-09-04 21:16:06.873026;N_11;2024-09-04 21:58:06.873026;N_13;\16013
card_8673;2024-09-07 07:16:06.875517;N_11;2024-09-07 07:49:06.875517;N_10;\16013
card_9017;2024-09-06 08:16:06.877952;N_13;2024-09-06 09:00:06.877952;N_11;\16013
card_4561;2024-09-04 14:16:06.880329;N_10;2024-09-04 14:29:06.880329;N_13;\16013
card_3088;2024-09-12 08:16:06.882737;N_13;2024-09-12 08:32:06.882737;N_1;\16013
card_1257;2024-08-27 14:16:06.885297;N_12;2024-08-27 14:30:06.885297;N_13;\16013
card_9475;2024-08-19 11:16:06.887527;N_11;2024-08-19 12:04:06.887527;N_12;\16013
card_9627;2024-08-18 21:16:06.890069;N_11;2024-08-18 22:15:06.890069;N_1;\16013
card_1857;2024-08-28 14:16:06.892483;N_11;2024-08-28 14:31:06.892483;N_10;\16013
card_3091;2024-09-04 17:16:06.894975;N_13;2024-09-04 17:44:06.894975;N_10;\16013
card_6477;2024-08-31 07:16:06.897200;N_1;2024-08-31 08:12:06.897200;N_13;\16013
card_2904;2024-08-20 16:16:06.899395;N_10;2024-08-20 16:28:06.899395;N_12;\16013
card_8232;2024-09-09 07:16:06.901810;N_11;2024-09-09 08:09:06.901810;N_12;\16013
card_8630;2024-09-11 13:16:06.904090;N_12;2024-09-11 14:12:06.904090;N_1;\16013
card_2825;2024-09-14 12:16:06.906450;N_1;2024-09-14 12:56:06.906450;N_13;\16013
card_3460;2024-08-29 11:16:06.908658;N_11;2024-08-29 11:53:06.908658;N_12;\16013
card_9878;2024-09-04 01:16:06.911019;N_12;2024-09-04 02:03:06.911019;N_11;\16013
card_1172;2024-09-14 22:16:06.913765;N_13;2024-09-14 22:55:06.913765;N_10;\16013
card_8979;2024-08-23 18:16:06.916728;N_11;2024-08-23 19:14:06.916728;N_12;\16013
card_2039;2024-08-28 07:16:06.918965;N_12;2024-08-28 07:32:06.918965;N_11;\16013
card_5226;2024-08-31 12:16:06.921152;N_10;2024-08-31 12:35:06.921152;N_12;\16013
card_1624;2024-09-14 12:16:06.923531;N_13;2024-09-14 12:52:06.923531;N_1;\16013
card_9022;2024-08-24 08:16:06.925833;N_10;2024-08-24 09:10:06.925833;N_12;\16013
card_1668;2024-09-04 14:16:06.928291;N_13;2024-09-04 15:15:06.928291;N_1;\16013
card_1599;2024-09-09 02:16:06.930524;N_11;2024-09-09 03:12:06.930524;N_13;\16013
card_2075;2024-08-27 22:16:06.932858;N_12;2024-08-27 22:55:06.932858;N_11;\16013
card_1619;2024-08-23 17:16:06.935145;N_11;2024-08-23 17:37:06.935145;N_13;\16013
card_6152;2024-08-23 14:16:06.937497;N_12;2024-08-23 14:55:06.937497;N_10;\16013
card_1240;2024-09-15 02:16:06.939840;N_12;2024-09-15 02:33:06.939840;N_13;\16013
card_9665;2024-09-08 10:16:06.942070;N_12;2024-09-08 11:07:06.942070;N_13;\16013
card_8589;2024-08-27 17:16:06.944486;N_12;2024-08-27 18:16:06.944486;N_13;\16013
card_2268;2024-09-11 11:16:06.946735;N_10;2024-09-11 11:31:06.946735;N_1;\16013
card_9286;2024-08-23 03:16:06.949163;N_11;2024-08-23 04:10:06.949163;N_10;\16013
card_4844;2024-09-15 01:16:06.951744;N_10;2024-09-15 01:47:06.951744;N_11;\16013
card_1588;2024-08-19 04:16:06.954563;N_11;2024-08-19 04:37:06.954563;N_13;\16013
card_2489;2024-09-13 23:16:06.957151;N_13;2024-09-13 23:45:06.957151;N_10;\16013
card_5090;2024-09-13 06:16:06.959978;N_13;2024-09-13 06:44:06.959978;N_10;\16013
card_6197;2024-08-20 13:16:06.962303;N_12;2024-08-20 13:30:06.962303;N_10;\16013
card_5748;2024-09-10 03:16:06.964753;N_13;2024-09-10 03:57:06.964753;N_12;\16013
card_6989;2024-08-28 19:16:06.967094;N_13;2024-08-28 19:36:06.967094;N_11;\16013
card_6910;2024-09-05 06:16:06.969553;N_11;2024-09-05 06:55:06.969553;N_13;\16013
card_6231;2024-09-02 02:16:06.971787;N_11;2024-09-02 03:11:06.971787;N_13;\16013
card_4327;2024-09-09 01:16:06.974014;N_12;2024-09-09 01:29:06.974014;N_10;\16013
